c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
17.86583214,16.26615616,19.37643634,18.66596884,16.08824847,17.5669961,15.9390828,20.73622975,18.70559113,18.93093953,19.70282802,18.09742578
17.14633085,18.11507839,17.606797,17.10333466,16.79839407,18.82856832,18.47202431,17.7886819,17.26989448,16.67525675,16.49247319,19.3918917
17.94331145,17.33482084,19.14167103,16.65328743,16.48204626,18.06767054,16.01777279,15.39055457,17.25725893,20.60923007,17.13634562,15.76083887
19.88608256,18.4782936,16.6287754,18.67241642,17.46650741,17.32494207,20.26537184,17.7693243,17.88473736,18.96900846,16.64714363,22.60773522
17.03895957,20.80706887,18.67081475,16.78721098,23.16362894,18.46523673,18.71139488,16.78776417,19.88808611,17.92237501,19.10172304,16.64718699
20.63158697,17.56845196,16.70721339,21.5168648,17.01857372,17.47978032,16.8833915,19.41245361,19.85403431,20.41025796,18.34057417,18.00612941
17.16381,15.44758199,14.84259212,16.50391586,17.25538389,14.09822463,17.03382578,18.73080668,19.75901693,15.53088209,17.73601391,17.27618808
17.6602759,19.13667684,18.83117518,16.68413708,16.9097743,18.5319959,18.46845245,18.63384354,19.01690453,19.68591951,19.36590802,19.55182329
21.04478436,19.85565609,21.1049379,19.19140437,18.4565145,17.00944183,21.77423726,21.40307988,17.68702605,19.48395956,20.28871556,21.34475914
17.22081733,17.82319395,18.73667595,14.74195693,18.299238,15.43828312,16.86076502,16.25079382,18.0011196,17.45550606,17.76384631,16.51906093
16.55450024,16.37193209,16.45266457,17.46160562,18.31372585,15.89568162,18.37963042,13.21597328,16.35815192,15.60042687,17.272806,19.43301209
19.38536841,17.75198109,17.8374166,17.10738323,18.95389294,17.21612384,18.01902854,16.85443238,17.67437912,16.94119341,18.13713109,17.96682071
19.27184981,16.20590964,18.34414769,17.80898243,13.11456178,17.16927056,18.41943738,19.74502732,15.7712732,16.81506533,18.14880784,15.43627374
17.93278138,16.81657568,18.1910199,21.25748945,15.14303267,19.25458912,15.56099018,19.69066013,19.37927339,19.93519194,17.42961947,17.16632635
16.3694653,18.04746983,19.00476522,18.13227849,17.92881487,20.54246889,16.01561406,17.64088614,18.49589058,16.98666508,18.61196059,15.88751287
16.31421216,14.9592471,15.85680115,18.94785798,17.74153293,15.83358636,20.25110422,20.21017137,16.94110986,16.33045443,17.51188312,18.86426116
15.2402095,15.76818262,17.38312296,18.02503188,17.20426865,17.77719936,14.62852706,18.46142749,17.54347566,19.83126352,18.48052567,17.83490732
17.74617257,16.3409908,14.96578162,17.10100933,17.68818661,15.9732609,19.10592203,16.92897112,17.24993368,14.72400219,15.72580415,18.98026063
18.44125305,18.02384352,19.41216408,18.15939072,13.72889223,17.22218881,18.04098738,19.72178743,17.45577457,17.05140972,18.39814038,21.6653613
20.38444191,16.9950903,20.04313519,20.29398695,18.19707234,19.39665856,17.7667755,19.47626087,20.70934632,17.49124112,20.13827435,17.36144066
18.26179821,20.18268869,18.51102748,19.44807483,22.03646658,21.77457607,17.88253196,13.21008595,16.0752354,18.37252624,17.12209083,15.46456595
16.09319333,17.61852389,18.95667379,17.45844879,17.23685757,19.42461405,16.53040966,17.15569242,16.21002342,15.25026058,17.77928483,17.1307524
17.46871762,15.19783963,17.93031204,18.82070392,17.19821551,16.26569037,20.47885224,22.84206229,17.2346648,18.80057741,16.29036564,17.47523386
17.46466757,17.82898911,17.17813049,19.38651526,18.78457274,18.43536105,18.29519887,21.34809152,19.34665321,18.82956248,19.48386964,19.79116342
17.97222326,19.29232543,19.10271354,15.87785433,20.69444267,17.07778818,16.86055136,15.38425112,18.63039015,19.29902392,19.65698616,16.52117574
16.82578836,19.33188605,18.11481312,18.71974134,18.1032764,18.64984867,16.74329046,18.18310256,18.35742941,16.25924607,18.51309888,21.23962238
17.13659405,19.27731294,18.38585587,17.50404774,17.93197396,17.2554384,19.78345887,19.61444012,17.68263013,16.69785688,18.64757332,17.1343527
18.23525466,17.50813623,19.60156473,15.56264354,19.66557585,21.88502193,18.41922249,16.76590266,20.4051267,20.21410902,19.69528368,17.48662091
16.61822747,17.69903076,17.59705791,19.32623373,17.33311591,17.10226219,17.4659199,16.81575282,18.94765294,18.49852145,18.80626791,14.76394051
17.16689912,15.69710295,16.60792621,18.5392383,17.49071528,17.93164701,18.77613452,18.06076694,17.6928005,16.68642664,18.65378074,18.23464933
13.51312014,17.4131348,17.68090265,18.15972461,16.7778882,17.57140691,16.45712437,19.31642625,14.53096547,17.24145647,14.66978141,16.18946234
16.17979401,18.50133964,15.98261951,17.38205377,19.34257129,17.61735247,18.41523954,18.75032488,17.12561967,18.22811113,17.0493957,20.10456881
15.23651253,17.81669646,18.20933403,20.43128365,18.64573254,17.98415642,15.09452896,18.53970453,17.74744074,20.51608143,17.98289946,15.95271528
19.80493433,19.98107168,17.7439205,16.32865993,20.68339405,18.4803051,18.8371268,18.85205003,18.77036317,18.26109022,16.11569141,18.24288916
17.30946037,17.98716202,20.22056322,18.77979886,15.70857332,19.63093173,18.67523465,21.54444119,21.18774602,19.90320508,20.36988928,19.6222337
16.27153553,16.31528947,15.58593365,18.66958729,19.41948173,14.72263968,18.17767607,16.49510024,18.31555079,19.48729929,18.20992533,18.20925338
18.06533448,19.35430349,21.22019535,18.78042112,18.46901455,20.43784362,18.62421662,16.17282492,17.60635709,19.58463081,19.15228783,20.29604294
17.06692782,15.70084974,16.48573667,17.46042641,16.39652811,14.74102768,16.42692339,16.87603059,16.92407729,20.07915629,19.74993773,18.04144243
17.99935331,19.68740489,18.85165203,17.46966897,17.28032414,19.22496775,19.81264322,15.90397335,20.53942506,17.36335811,18.62090115,17.62393239
17.33070098,20.25311669,15.88549997,17.10229743,18.73033783,16.72123066,18.84763329,20.05262761,19.21039347,17.24155376,17.46930159,18.32630968
16.7149204,19.53382182,18.49204487,18.82191271,19.31879951,16.93984929,17.67443924,17.54559145,17.7020696,16.59136842,17.12564733,20.56096873
15.54437046,17.25190469,18.72345409,16.85058378,18.04380919,14.95979889,15.82995369,15.14347999,16.79251035,15.97562562,18.74342664,16.11040588
17.16403681,19.00703789,17.8466859,15.94261491,18.02159346,18.73117104,17.2740859,17.16011575,18.71768218,18.15977678,17.63479951,17.41464081
19.70739963,18.17140076,18.63267552,17.11490643,18.54712343,20.13722578,21.0609775,18.50671092,18.63882954,20.64991647,19.00425594,18.9029965
18.41643196,17.38706338,18.3279232,18.44883485,16.323811,15.74527237,19.13252746,20.91068571,20.21680855,17.72769849,19.25737638,22.06118593
17.5931369,18.5740194,20.63086689,17.67419955,18.92463888,17.35075305,18.99217336,19.98464468,16.68060784,16.85865518,20.04834772,18.2790769
17.04330977,18.72786016,17.42109121,19.13705463,19.58636791,17.06696943,17.76990579,18.75118437,18.02203777,18.64813985,16.96590084,16.16480273
17.35564024,14.71332439,16.92567469,18.9192661,17.88347903,19.15928531,16.77845571,17.06947984,17.69823607,18.57496989,19.9769121,17.82387358
18.03509825,18.60638919,18.8526479,20.39782021,19.49494777,19.22601819,17.37170033,15.88561496,15.04641734,19.23505024,17.70268995,18.55631552
18.66408878,18.41861492,17.83003795,18.09948694,17.48330851,17.16802243,17.03460234,18.12759354,18.74880421,18.66873059,16.86316577,16.89085499
20.10284193,17.92393613,18.21630621,18.27866522,16.59724423,17.46151743,15.77249643,19.51015244,18.48816187,18.4594236,17.93195857,16.57487553
17.99708676,15.40647045,17.17521293,15.13669626,18.04382297,16.72395522,19.85478871,17.72509701,16.75177632,18.71929618,17.31424446,17.45805007
16.49406224,17.78892082,18.15507223,15.79648696,17.20698087,17.68772498,17.27377063,17.43198648,17.21713768,15.7554166,16.88798273,17.37560443
19.23823292,16.20545253,14.73957873,15.97315643,18.86473631,16.6902352,17.96940201,20.04976899,19.45047885,16.30264097,16.61049558,17.14132452
17.61134988,18.38979667,18.62119801,16.38657786,18.4718596,17.27500512,19.80083865,18.0823531,16.12382173,17.06092031,17.13088473,16.57866202
17.90692007,16.32540069,17.16218871,18.49585937,17.31646231,19.03769352,18.78030059,18.6295593,18.78782871,17.882855,17.92146167,17.16672381
17.50149369,16.4025908,17.82804098,16.77917749,15.53781224,16.27707984,16.34007708,16.63537136,17.72646475,17.78126784,15.7852154,15.8214811
18.80569859,17.2844077,19.50235617,19.94105657,17.13159357,17.88706571,19.65593196,19.76431745,19.03071114,17.98394757,21.82892631,20.11990106
19.51017681,19.60120441,19.92279174,18.79127834,18.16373602,18.36135731,16.87140287,16.98012095,19.53997963,15.73210983,19.83335362,18.31018545
20.06515467,16.34281575,19.07783095,16.28544182,15.42605097,18.95265026,18.56684809,18.97890815,17.95351317,18.09157157,18.50464238,18.03078997
18.38494786,17.39439175,15.03428366,15.6815999,19.09621936,16.25224534,18.54097182,16.04299806,16.46598246,17.54914246,15.34492017,16.22319066
16.96285213,18.12333543,17.9973811,19.23921747,17.06276027,19.00310595,17.4750703,19.52012945,20.06883507,21.20608352,17.09723688,18.90422545
20.82022522,17.71113659,16.11190886,17.60408009,18.94311936,16.82355488,17.60341739,16.98265177,17.73547603,16.84185157,17.08868889,16.87880773
21.22440693,16.56395708,15.67534856,17.71772196,17.34637432,19.00992102,19.65321243,19.1843318,18.53015789,17.86961682,17.57645915,19.54148582
16.92163939,17.42883884,18.78063617,16.41305275,18.44715271,17.90763565,18.77784952,20.19469971,18.73538164,17.67086696,17.69649784,20.46008684
16.32518083,17.05939727,17.05042588,17.97611709,13.7809656,15.14735465,14.39393426,18.75147971,15.91093341,17.97550914,18.14469376,16.52429022
20.08965241,20.41803271,18.32395626,18.17979486,20.16081211,20.15430261,17.07771618,17.31219057,19.15290438,20.89590081,17.59139647,15.59444633
19.02111763,17.81494841,19.88950623,17.49017205,18.56973294,19.95441674,17.62706919,17.27623369,19.65496505,18.06562251,19.86816407,18.0874644
18.77083896,16.84844206,15.34227824,18.53009836,18.47925763,19.1523565,18.04307609,17.08774123,16.42579793,16.6539871,16.99888603,18.83913789
17.5141032,19.14004389,19.50718439,17.8274124,20.60257489,20.57460319,20.36064217,17.10568258,17.66152199,20.21109691,17.51354076,19.09203832
16.46992954,17.24973273,16.00644135,16.80781002,16.75840152,15.26327261,15.6746357,16.30079151,18.13595349,16.89521051,15.90342311,14.39914225
17.46485939,17.27996679,16.82841739,16.25471908,15.08689298,15.58206043,15.79629155,17.6264267,16.89995419,17.04504253,15.97495401,18.47466351
19.18819265,17.63611803,20.27009652,17.06423566,20.57634444,16.18647652,19.01753803,16.36773847,18.57535943,16.82527971,19.88919033,14.67756506
20.20391828,18.27106942,18.79885899,17.2311759,16.74493355,17.62848741,18.62028506,18.32475517,18.27356716,19.1391205,17.40400002,18.70325064
20.5787428,19.83082339,17.31962916,16.16743941,18.84739785,18.50155022,17.20018511,17.77289785,19.37198652,16.42026166,16.21709859,17.94394977
14.92510225,17.47382812,16.90434367,16.62575717,18.81797939,19.55618134,16.51588868,16.75849841,17.20120279,18.01981183,16.40721122,16.70177495
19.98734039,17.9994265,18.92933154,17.06813661,16.53594857,19.75736015,18.36427462,19.92647439,20.11157917,15.70688623,20.31168899,19.83151834
18.52747004,15.93120245,18.19768635,19.04125919,16.00124261,16.73750071,17.51536994,15.16489797,15.07569948,17.34586543,17.42706756,16.86681292
18.21207262,17.15998705,19.39307698,16.14987399,17.17153135,19.23383931,17.63161811,20.09402174,19.73260592,15.82502541,18.08497199,15.70874472
18.27733268,19.10514492,17.4471181,17.28279235,20.02304643,20.23812957,18.74517603,16.70858404,17.32636613,18.46582176,16.02406741,16.36471813
17.44248463,18.98358423,18.37657698,18.96199735,21.44144732,18.63661511,18.25614652,19.28105067,16.36013812,17.4978932,17.79950928,17.15304665
18.30279474,18.43798124,18.34076235,17.56653239,19.95566402,19.16655982,20.29037329,15.73702588,16.42250965,19.27436707,19.33189535,17.29366865
20.61450401,18.63708246,17.8764455,18.32671126,20.72067893,18.10123284,19.05276512,18.44427931,20.88545511,19.50651282,17.99320261,18.6682201
17.22277816,17.76727757,16.99938178,16.96681093,17.62155078,18.28931535,18.43275339,16.71005339,16.17655479,16.21699154,17.60518091,16.2617063
17.05746803,18.20093006,19.01734589,18.21122398,21.08692796,21.68216773,19.57169041,14.61318353,16.71852986,17.09920338,19.10384604,17.42819117
20.16374342,18.04768426,19.90495214,19.57964762,18.56789641,19.02992506,21.98572928,22.12099384,20.03090955,18.75190471,18.86679981,18.26015127
20.84998124,17.23793787,17.10888733,19.40351695,17.61263608,18.56136073,16.62581329,18.67015986,18.18898652,16.4254167,17.35812334,18.70994383
15.63669639,16.75522859,19.71490694,16.37237418,18.34561854,18.16600206,18.54161868,16.25372371,18.39661246,18.8622355,17.86641331,16.67553835
16.85384949,19.02036871,16.42000552,17.43300673,19.00124133,17.54021729,15.32699491,17.87613966,19.82757938,18.45556646,15.62469847,16.27102452
17.18962795,21.14193493,19.44156468,16.11636163,20.27110682,18.75726426,16.33051109,17.18403083,19.08889354,19.23024014,21.0128002,15.48169154
16.64267069,17.14584638,18.36111275,17.26216406,20.30389529,19.651337,18.69977274,18.04027087,15.69227744,19.08423063,18.91340221,18.19358271
16.80832447,18.75121533,22.05201163,18.18418626,16.53785028,20.44500409,19.50265953,16.5068352,16.69489437,19.90293187,21.49463518,18.14593094
17.22723599,19.19906986,18.07192839,17.56123342,19.07685108,17.22604458,15.99460123,15.94460848,16.24838858,16.88614424,18.35017401,17.69852716
18.5927501,16.74263288,17.70775228,17.26403269,16.86671236,18.39770781,15.5575147,15.75506409,18.29747036,17.98423241,18.61382754,17.10360153
18.84550468,16.10892914,19.66929115,20.37908486,20.02983949,19.30869722,18.5344764,18.01363616,18.1204656,19.51154996,20.26308343,12.662399
18.04255263,19.41769724,19.20693705,19.06404723,19.36099619,19.06953371,19.05373549,17.79343986,19.17158114,16.87052934,19.21120189,18.99832662
18.30212875,16.72518739,17.42987266,18.36380427,19.47866237,16.419827,17.72160193,18.29916513,18.60555067,18.54866444,19.33913678,16.18458366
16.83145477,17.15183473,17.7795727,19.49588369,16.002023,15.01005715,19.50885907,20.93109111,18.55916133,17.52474981,18.00929342,18.26908469
14.73629431,18.6713192,18.29337178,18.95220683,21.57298602,17.90018941,16.32879519,17.46163484,17.5616602,20.42696697,16.35327774,16.00031871
17.38305815,18.78732764,18.46015823,17.14536851,18.03221288,16.98859483,19.28573739,17.31482066,18.00905625,18.08965107,16.65945575,16.36186693
19.21942498,18.05310345,18.20461146,17.9021121,19.97419978,20.47902011,20.01473265,18.46004598,18.81588904,18.85931738,19.42413654,16.93361893
17.8725313,17.03048487,17.05419198,18.31715616,17.38108415,16.80026155,16.92292354,15.20553882,18.1851351,16.05448397,15.78473253,14.24959388
19.40690458,19.08438056,19.06406794,16.40177291,21.3140874,17.63308916,19.923232,13.80168051,17.05099815,19.0413409,19.27046567,20.43672792
17.55014464,17.51049274,15.94425267,18.99039464,18.02729507,16.47353833,14.08586381,15.43182184,17.49920002,16.47556699,19.50178021,16.40734586
19.01318913,18.35945086,18.31372139,16.86059263,18.68013131,18.46441964,20.35904111,15.07184022,16.24082711,14.05617483,18.824672,17.46840857
17.61331374,19.32580756,17.3379285,20.76210473,19.03888104,18.80934609,17.87016158,19.069232,17.45079476,16.88110149,18.0215629,19.41864846
17.16501186,15.81696086,14.65509003,18.92340022,18.51467435,17.70031298,17.40256445,16.88485146,15.47435225,18.40741218,16.42144737,17.51498488
19.4039186,18.99658085,16.02992289,20.08883514,16.91208919,14.91524728,12.97173499,18.78141447,23.55859707,16.72637355,19.36288447,17.92489372
16.32715121,18.74921633,17.5504063,17.69071058,17.47707046,18.4916267,17.52286278,17.63647185,17.12095495,18.45921161,17.50089908,17.63788344
17.50801897,19.36029545,18.74061793,19.25542795,21.99738428,21.31279164,20.2359227,18.93770616,16.48404879,18.85494844,17.9827066,15.74238566
18.3827858,18.13862521,19.7278083,17.16638352,19.73624212,19.7675856,17.56641192,19.69606202,18.75956427,17.22256536,18.82365049,14.65315453
19.99769213,20.79502721,20.95547246,21.19903566,19.18686781,21.18200871,19.35165812,20.27695594,20.44928504,21.51396437,20.13875047,20.20127681
18.12296127,18.37306361,17.3548682,18.09739062,15.07259701,16.79722353,15.50105989,17.63896015,17.51695541,17.36213735,17.09188237,14.98758364
20.279959,17.68869069,18.15674861,18.57805145,16.98104181,16.06842246,16.16202446,17.40754258,18.39916829,17.97185962,16.39196989,16.60851419
14.60102795,20.58088162,17.30883203,19.89812173,21.18368595,17.27811637,16.21895373,17.68408105,19.38258916,19.025964,17.03064623,16.06261717
17.72636372,18.14834127,21.65320316,18.84767922,18.44701088,20.72139837,19.89472945,17.51171362,19.46398672,17.8280138,19.01364972,18.18574627
18.70992945,19.50364493,18.04179808,15.6764905,18.88019882,17.12955626,17.88809959,18.2292641,19.02453546,19.4787659,15.83427161,15.7919084
16.91352071,16.46146123,18.61586864,20.86750111,17.8148818,19.89865068,17.81988846,20.05723059,18.17726063,16.62869801,17.76665367,17.59634179
16.48790621,18.17087495,18.12712452,18.26293011,18.15117703,17.5108513,18.12529159,18.8914327,16.4317718,18.35714395,18.03260446,17.71257862
20.40022955,18.07875888,16.33755275,19.03817709,17.38352373,16.23060487,17.4938792,20.7483495,18.86479367,17.74507866,17.42800131,18.40681244
19.92163181,19.10261475,18.51949677,16.34701129,16.6250278,16.09290031,18.52173538,18.17899882,19.62387299,17.83252213,18.41757245,20.60667337
18.56895667,18.17768091,17.89746886,18.95888159,18.22331156,17.64578268,19.85204045,17.34350298,17.15555598,19.5586701,19.08979476,21.05784141
17.78344109,16.48488276,14.77186839,20.36068079,14.2747142,14.31825882,17.44837469,19.47906019,17.78611134,16.58917593,15.70391191,16.5062389
17.50307361,16.17037163,16.83161562,17.20589639,18.54557928,18.86251484,17.30454422,17.9030668,15.12918548,17.53472662,16.87459629,18.85369603
17.69271971,18.00003801,19.15488689,18.97887971,17.17275762,20.99792602,17.84027413,20.85269975,19.129267,20.0399102,16.01208136,20.10553714
19.77883039,19.20518086,16.80038889,20.45418688,17.7443225,16.67785482,16.40884897,17.85103796,19.66908295,16.92614842,19.20188529,16.99396386
16.09178625,16.39036586,17.51830916,15.28095722,19.2901354,19.24256742,19.41359627,16.10273888,14.4834809,15.58724043,15.65914106,16.63196204
18.02293589,20.23770425,19.42689477,20.1516063,20.17830716,19.98003345,19.11688562,18.85306144,18.42337366,19.72854274,20.75396381,19.38901906
17.69461773,17.19163833,17.92236181,17.15334318,17.84313336,16.78558497,16.24625685,21.14335983,19.1997578,16.41786908,18.04031121,19.23392797
17.31406926,20.12404941,18.70051049,16.1730905,20.96702131,19.51076746,20.40102834,15.55313555,16.56135189,18.82036869,19.42149713,16.65999111
18.3093706,18.79271825,18.15367503,17.44161214,19.1148924,20.17488789,20.36044395,17.72687551,19.28882356,20.50575415,19.92684637,20.27627162
18.84818245,18.8593018,17.7537841,19.77343698,22.61923536,19.3368838,19.19319715,17.2996407,17.87584251,18.89779582,16.57303015,18.46469878
20.23721793,15.97813076,19.30803482,21.20201396,15.45309812,18.91868068,20.46433414,19.83835689,18.30560885,18.44989876,15.84176538,21.31172396
15.53689808,16.89438333,17.46253156,16.52651965,18.62587073,18.96067706,18.59371273,17.89451255,16.55974891,19.62547519,19.31734724,17.77129495
19.14899234,18.67464545,17.34547278,18.80565526,16.03905309,15.37529335,17.44564118,19.68728257,17.69892969,19.11465677,17.91811909,20.05615364
19.87522007,19.99353817,18.47078744,19.05361027,18.56454886,20.3447319,18.26900174,19.7446109,19.37875515,17.859068,18.00476903,18.2548928
20.0212801,19.73049295,18.31532111,17.92957027,20.17178592,18.3516314,16.87844656,17.72046179,19.78613369,18.11783355,17.79983965,19.06130889
17.45075934,16.80414319,18.22036822,17.82920624,17.41927654,17.14364328,14.34122366,16.00553787,18.86623472,17.91567333,18.76306388,15.28188003
17.65259331,18.49466962,17.83229436,17.13623283,21.47545607,20.0371266,19.94891256,17.55681941,16.69436729,17.66847229,17.07219476,18.25382771
17.10879715,18.61349597,18.11450777,18.08365361,19.83245408,19.75577246,19.31787327,18.03288928,17.57164393,19.45420298,18.69372366,18.22488318
18.17374258,17.38352575,17.03623746,20.13976467,17.70941784,18.84269594,18.68371675,20.04426211,19.06663015,17.97138439,18.27061096,19.08457731
19.68563634,16.60838882,16.31876919,17.32360988,17.23806976,15.63510188,17.36845682,16.44326178,18.40194675,15.66304923,18.44860785,16.97512433
18.6092338,15.02148041,16.91975087,16.68297086,15.35485038,20.27245557,19.2939247,16.8661534,16.8697896,17.39414552,14.97554277,15.43200927
17.15922992,18.81006438,19.88755093,15.14232449,18.02155455,15.96737133,16.88859287,17.24203892,17.44639556,17.68910729,16.51481916,15.66207049
16.11084705,16.88881438,17.8085429,17.35074922,16.5422978,17.21964249,18.75578201,19.58551124,16.3312468,17.73354935,16.92550131,16.62642393
16.16559047,20.24437437,19.46407034,17.02298067,18.53218068,18.02070622,16.99461945,17.34829852,15.97193982,16.06392951,15.24952749,19.39302515
17.22751458,19.80560089,18.08391864,20.34969593,16.65097453,15.44450385,15.93468691,18.08792014,16.09088224,18.96253677,18.41398468,18.79385258
17.72885695,18.10132353,17.98759118,19.84299041,20.93015008,20.04368879,18.34341692,17.90465329,18.31272794,19.46897639,17.72370063,15.18368336
18.38585026,17.2099138,17.12453384,17.57451296,16.61450465,17.17565216,16.21362463,18.81156348,19.19223811,16.87601319,17.80030613,20.25139858
16.72577701,15.23047205,14.77684892,17.62532116,17.40958218,14.9059489,16.14221137,15.46583463,14.52792485,17.64729232,16.18473417,18.05056908
19.6765312,14.77385748,17.81314379,18.99030476,14.27740341,19.03526633,14.99161203,19.24933031,16.63398662,18.54895301,18.8938618,17.24055667
18.86751881,15.43592081,18.46079613,16.38068469,17.58266968,17.7940716,18.629358,15.99842939,17.38099413,18.82862905,16.93343843,16.45420081
18.08174566,18.77563994,19.10698904,17.28977124,17.98980451,18.33758337,17.99981557,17.22584583,16.72627087,16.89518882,18.04112293,16.67761489
16.54005328,19.40310137,18.34729637,17.58628908,19.80023726,18.40155875,18.27457533,16.79897217,18.98484265,16.86965319,20.32857573,14.58823639
17.26554387,19.16722379,16.68758144,17.90566145,17.57132277,16.36875921,17.50472535,17.85611954,17.10636061,17.09911419,16.64256696,15.81332932
18.94580572,18.24657324,17.15918654,16.69739481,20.29089574,19.43327762,18.7408512,18.47765271,20.41883156,18.79913686,18.02745469,15.86597136
17.12772677,16.73079416,19.44241016,19.09405996,17.26964649,17.19666938,16.47955514,18.41863583,19.69433171,20.12054956,20.21159295,18.58793909
17.36904107,19.44173316,18.242686,20.00436365,19.44839205,18.6728578,16.94096806,20.2800795,18.64892012,18.6978579,19.79245697,17.84646154
17.82944698,19.01484757,18.75263629,19.02956379,18.37826747,19.69112087,19.08113383,19.56070035,19.24489681,17.64704878,18.70995729,19.27186414
17.98961726,18.66476636,17.79728776,20.19272904,20.34751607,21.39650176,20.93926744,18.52821583,16.96529912,18.39631813,16.96081878,18.51904846
17.77104694,19.95221936,18.06696549,16.93847756,18.38390782,16.29002341,17.01408228,18.79456034,17.29624374,16.27844427,17.90928426,18.03068249
18.85246578,19.30441419,17.36519851,17.675322,21.4742594,17.8600291,19.28308716,15.65255326,18.60894526,16.59925216,18.71936569,15.34867774
18.48368659,18.04041196,17.83102615,18.42383799,17.31551821,18.36397043,18.08648493,19.46867681,19.17208434,18.42102904,18.53582137,19.02892703
19.10085594,18.68283805,18.59920128,17.86900243,18.9769446,17.02655504,17.36295228,18.97944754,18.1432335,17.03623184,19.94310381,20.14793455
17.58298099,16.12406253,17.87981588,18.49872306,18.0766561,17.69617442,19.39621609,17.97435417,19.04859902,18.51732328,21.00152711,17.81750175
16.90816742,18.99261382,16.83213213,17.11343574,19.98442313,19.40418741,19.15726381,17.54035725,17.78672882,15.69011749,16.64889694,13.31202315
17.64642391,17.27237248,17.50176645,17.5437496,17.24870283,18.10409602,18.83884953,16.35246337,18.11250359,16.17290471,18.31100301,19.34593525
18.87544039,18.12965068,17.2760734,18.68898539,19.61047987,19.70893097,19.13227533,18.24872991,19.36408555,18.55828319,17.11497273,15.27157992
17.52775578,18.48616957,18.49723358,17.93893065,19.67257924,19.80726941,19.38994146,19.70178903,18.75514766,17.24966108,20.34329727,19.5817362
16.90746966,19.38629182,18.55332347,19.44637782,17.248807,15.75878907,15.77769217,20.0582781,18.42927872,20.45772535,17.93967003,18.49933657
14.08911371,17.8256334,17.93906665,15.6653903,17.60579968,17.24725778,19.30705496,16.79188675,15.94891553,15.40634809,17.21557482,15.10811019
18.55355229,19.74274834,18.77546882,17.76904852,16.75917146,22.03373361,18.97820424,17.44520221,18.70101724,18.56398698,18.08692373,19.84351164
18.14158525,16.86108342,17.83186109,15.75914378,14.50963709,16.45512082,15.88599011,21.42344717,17.90319861,19.45455323,16.13803751,18.20283762
17.91982748,18.25188127,18.65587453,20.72215646,18.43527529,20.48185075,19.41567646,18.6956788,19.0658658,20.02977692,20.46658666,22.17765161
17.84164227,19.78521237,14.99235338,19.88156783,17.26858861,14.94817806,17.24757344,18.97156417,16.73990523,16.74054155,13.77355078,18.91229551
17.90273801,18.25135327,18.86628192,17.50583896,17.40311417,19.89191392,18.85703586,18.58746366,19.99072448,19.99001236,21.70164912,19.99046597
17.51603821,15.69321723,19.02126394,16.34293037,17.02946576,19.009127,18.44446443,17.63981319,16.20230506,14.76828507,18.27611323,18.43451003
16.71084399,16.7234999,18.24509804,17.13307354,16.29453697,17.46927844,17.67259887,17.62301407,16.74850777,18.10563964,16.61442804,17.25594135
17.0580857,19.97681083,18.15192608,16.8693738,18.96353827,18.16760603,17.35490764,16.98402103,19.01312629,18.68634593,19.4715558,17.24779974
17.22366235,19.36773295,18.16432423,14.31066851,20.11339337,18.4496102,19.42841956,15.30429849,18.16326724,16.75691136,17.61370498,17.87862524
18.76466263,17.9374369,16.65971589,15.57320172,16.7704781,17.89752564,19.13796444,17.36079911,17.80649962,17.11154392,19.43763827,18.66196983
17.98740602,19.78649735,20.03832121,19.42758694,19.22479357,19.04875021,17.90907321,21.66401755,19.68764376,22.42132384,18.77652004,19.01695276
18.00986863,18.44058194,16.29727891,20.61063301,16.76796945,19.99454248,16.53496636,15.28510051,18.58842583,20.89189617,16.81026414,18.84631707
16.45611761,18.01473518,19.08052344,16.99459022,17.03169051,17.72565688,18.51152607,17.14079803,16.53984012,19.01139947,19.04985539,19.34116096
18.36745695,19.96515288,19.45746687,20.03207885,19.43493402,19.91775808,16.96117965,15.79757034,18.78424675,20.69747572,20.37314127,18.6592225
19.86031878,17.87956944,15.95624976,18.55846306,15.82655671,17.3984283,17.74424645,18.40994248,19.79876586,18.38708795,16.97131034,17.67317825
18.16092307,17.01707808,15.57594363,18.74980168,15.2414917,15.4180604,14.33888524,19.9053465,19.05122297,17.37416499,17.21924603,17.86563835
18.2393989,16.04231099,17.94909154,16.45875403,18.82166555,16.65991921,18.58062087,15.77655614,17.86373641,19.2171881,18.22514973,15.83837568
18.99537164,18.96738418,18.11180718,17.70302026,22.54493859,20.22563384,19.2016528,18.40695559,19.63584258,19.73726007,17.83890734,18.30190095
19.24115491,19.29198051,16.60887217,17.67133508,20.77233546,16.19941571,18.6029344,18.37968802,17.9557753,19.32258183,16.79683042,18.34410052
16.62895513,22.03993697,18.68407938,17.99560498,19.01291338,19.16436336,14.50192921,17.85175566,18.88708413,18.89490054,16.47127503,18.78860351
16.19869857,18.17318454,18.79779547,19.25067525,19.21801136,17.82404765,16.75512596,16.82657423,18.17151157,19.16873347,17.87473595,17.8869895
18.71233367,21.54655901,20.47668741,18.95304787,19.476753,19.81033179,18.7248747,17.68521625,18.58761999,19.31461629,19.7349191,16.92705413
17.49247633,19.71761686,18.24372066,19.39509166,19.77320521,17.54920678,19.04720162,18.64591578,17.09048645,17.92557994,17.73831814,16.09756962
